Order ID,Order Date,Segment,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-02384,2024-11-05,Home Office,Northwest,Office Supplies,Paper,6,8.95,0.3,37.59,8.06
ORD-02450,2024-11-05,Corporate,South,Furniture,Chairs,6,266.83,0,1600.98,480.29
ORD-02699,2024-11-05,Consumer,Northwest,Office Supplies,Pens,8,5.68,0,45.44,20.45
ORD-02728,2024-11-05,Corporate,Siberia,Office Supplies,Art,6,35.04,0.3,147.17,31.54
ORD-02892,2024-11-05,Home Office,Central,Technology,Accessories,5,96.77,0,483.85,106.45
ORD-00430,2024-11-06,Consumer,Northwest,Office Supplies,Paper,4,25.12,0,100.48,45.22
ORD-00714,2024-11-06,Corporate,South,Technology,Monitors,7,184.55,0.1,1162.67,155.03
ORD-01367,2024-11-06,Corporate,Central,Furniture,Chairs,8,254.51,0.3,1425.26,0.0
ORD-02729,2024-11-06,Corporate,Central,Office Supplies,Pens,1,15.84,0.3,11.09,2.38
ORD-00387,2024-11-07,Consumer,Volga,Office Supplies,Binders,1,5.71,0.1,5.14,2.0
ORD-00560,2024-11-07,Consumer,Northwest,Technology,Laptops,1,1133.69,0.2,906.95,22.67
ORD-01961,2024-11-07,Home Office,Siberia,Technology,Phones,6,302.7,0,1816.2,399.56
ORD-02491,2024-11-07,Consumer,Northwest,Technology,Laptops,8,1011.51,0.2,6473.66,161.84
ORD-02579,2024-11-07,Consumer,Central,Furniture,Bookcases,7,335.95,0.3,1646.15,-0.0
ORD-02652,2024-11-07,Consumer,Northwest,Furniture,Tables,8,517.06,0,4136.48,1240.94
ORD-02768,2024-11-07,Consumer,Northwest,Furniture,Tables,1,666.48,0.3,466.54,0.0
ORD-00077,2024-11-08,Corporate,Central,Technology,Phones,4,1152.83,0.2,3689.06,92.23
ORD-00441,2024-11-08,Corporate,Central,Technology,Phones,3,1057.61,0.1,2855.55,380.74
ORD-01164,2024-11-08,Corporate,Siberia,Technology,Accessories,3,112.86,0,338.58,74.49
ORD-01724,2024-11-08,Consumer,South,Office Supplies,Paper,6,6.87,0.1,37.1,14.43
ORD-01760,2024-11-08,Corporate,South,Office Supplies,Pens,2,14.13,0.1,25.43,9.89
ORD-00032,2024-11-09,Consumer,South,Technology,Laptops,4,1576.42,0.2,5044.54,126.11
ORD-00305,2024-11-09,Corporate,Central,Technology,Phones,7,1153.81,0.1,7269.0,969.2
ORD-00415,2024-11-09,Corporate,Volga,Office Supplies,Binders,5,24.64,0,123.2,55.44
ORD-00671,2024-11-09,Consumer,Volga,Technology,Monitors,5,298.51,0.3,1044.78,-119.41
ORD-01161,2024-11-09,Corporate,Central,Office Supplies,Binders,6,13.89,0.3,58.34,12.5
ORD-01360,2024-11-09,Consumer,Central,Furniture,Bookcases,1,341.2,0.3,238.84,0.0
ORD-01528,2024-11-09,Consumer,Central,Furniture,Tables,2,556.48,0.3,779.07,-0.0
ORD-01945,2024-11-09,Consumer,South,Technology,Laptops,7,1027.69,0,7193.83,1582.64
ORD-01997,2024-11-09,Corporate,Central,Technology,Laptops,6,1351.33,0,8107.98,1783.76
ORD-02232,2024-11-09,Corporate,Northwest,Technology,Phones,2,320.83,0.1,577.49,77.0
ORD-02575,2024-11-09,Consumer,South,Technology,Accessories,3,46.33,0,138.99,30.58
ORD-02636,2024-11-09,Home Office,Northwest,Technology,Accessories,1,40.19,0.3,28.13,-3.22
ORD-02814,2024-11-09,Consumer,Northwest,Furniture,Storage,7,245.54,0,1718.78,515.63
ORD-02885,2024-11-09,Consumer,Northwest,Furniture,Chairs,7,233.65,0.1,1471.99,327.11
ORD-00378,2024-11-10,Consumer,Volga,Office Supplies,Pens,5,6.69,0.1,30.11,11.71
ORD-00390,2024-11-10,Corporate,Central,Technology,Phones,4,747.97,0.3,2094.32,-239.35
ORD-02070,2024-11-10,Consumer,Central,Furniture,Tables,4,348.84,0.2,1116.29,139.54
ORD-02113,2024-11-10,Home Office,South,Technology,Accessories,2,86.81,0,173.62,38.2
ORD-02420,2024-11-10,Corporate,Central,Technology,Laptops,2,976.98,0.2,1563.17,39.08
ORD-00256,2024-11-11,Corporate,Northwest,Office Supplies,Paper,3,9.64,0.1,26.03,10.12
ORD-00395,2024-11-11,Home Office,Central,Furniture,Storage,5,288.32,0.2,1153.28,144.16
ORD-00587,2024-11-11,Consumer,Northwest,Furniture,Chairs,5,95.05,0,475.25,142.58
ORD-00753,2024-11-11,Corporate,Central,Office Supplies,Art,1,55.23,0,55.23,24.85
ORD-01887,2024-11-11,Home Office,Central,Office Supplies,Binders,1,20.19,0.1,18.17,7.07
ORD-02340,2024-11-11,Consumer,Volga,Furniture,Bookcases,5,483.21,0,2416.05,724.82
ORD-02416,2024-11-11,Home Office,Northwest,Office Supplies,Paper,8,24.96,0.1,179.71,69.89
ORD-02599,2024-11-11,Corporate,Central,Technology,Phones,7,329.58,0,2307.06,507.55
ORD-02903,2024-11-11,Consumer,Central,Office Supplies,Pens,1,8.52,0,8.52,3.83
ORD-00496,2024-11-12,Consumer,Volga,Office Supplies,Art,3,40.58,0.1,109.57,42.61
ORD-00566,2024-11-12,Consumer,Siberia,Office Supplies,Pens,2,13.28,0,26.56,11.95
ORD-01044,2024-11-12,Consumer,Central,Office Supplies,Paper,8,22.46,0,179.68,80.86
ORD-01771,2024-11-12,Consumer,Siberia,Technology,Accessories,6,134.21,0.3,563.68,-64.42
ORD-02014,2024-11-12,Consumer,Central,Office Supplies,Art,5,12.8,0,64.0,28.8
ORD-02344,2024-11-12,Consumer,Central,Office Supplies,Art,5,16.74,0.1,75.33,29.3
ORD-02689,2024-11-12,Corporate,Central,Furniture,Bookcases,4,111.86,0.3,313.21,0.0
ORD-00767,2024-11-13,Home Office,Central,Office Supplies,Pens,3,13.65,0,40.95,18.43
ORD-00768,2024-11-13,Consumer,Central,Office Supplies,Pens,6,13.98,0.1,75.49,29.36
ORD-00846,2024-11-13,Consumer,Northwest,Technology,Phones,1,1004.38,0.3,703.07,-80.35
ORD-00915,2024-11-13,Corporate,Volga,Office Supplies,Binders,7,7.27,0,50.89,22.9
ORD-01729,2024-11-13,Corporate,Central,Office Supplies,Binders,4,23.97,0,95.88,43.15
ORD-01821,2024-11-13,Home Office,Central,Technology,Laptops,2,1597.63,0,3195.26,702.96
ORD-02725,2024-11-13,Consumer,South,Furniture,Chairs,4,118.99,0,475.96,142.79
ORD-01484,2024-11-14,Home Office,South,Furniture,Chairs,5,263.7,0,1318.5,395.55
ORD-01988,2024-11-14,Home Office,Central,Furniture,Chairs,7,198.43,0,1389.01,416.7
ORD-02473,2024-11-14,Consumer,Central,Office Supplies,Binders,3,19.75,0.1,53.33,20.74
ORD-02835,2024-11-14,Home Office,Central,Office Supplies,Binders,4,7.07,0.1,25.45,9.9
ORD-02908,2024-11-14,Consumer,South,Office Supplies,Art,7,59.07,0.2,330.79,103.37
ORD-00061,2024-11-15,Home Office,Volga,Office Supplies,Pens,2,5.02,0.3,7.03,1.51
ORD-00704,2024-11-15,Home Office,Northwest,Office Supplies,Binders,5,15.19,0.3,53.16,11.39
ORD-02292,2024-11-15,Corporate,Central,Technology,Monitors,7,178.8,0.3,876.12,-100.13
ORD-02310,2024-11-15,Consumer,Siberia,Furniture,Chairs,2,373.34,0.1,672.01,149.33
ORD-02529,2024-11-15,Consumer,Northwest,Office Supplies,Binders,3,13.58,0.1,36.67,14.26
ORD-02692,2024-11-15,Consumer,South,Office Supplies,Paper,4,19.17,0.1,69.01,26.84
ORD-00138,2024-11-16,Consumer,Siberia,Furniture,Storage,7,115.27,0,806.89,242.07
ORD-00381,2024-11-16,Consumer,Northwest,Technology,Laptops,1,970.12,0,970.12,213.43
ORD-00735,2024-11-16,Consumer,Central,Office Supplies,Art,4,49.9,0.1,179.64,69.86
ORD-01100,2024-11-16,Consumer,Central,Technology,Monitors,2,434.54,0,869.08,191.2
ORD-01882,2024-11-16,Consumer,Northwest,Technology,Phones,7,504.36,0,3530.52,776.71
ORD-02418,2024-11-16,Consumer,South,Office Supplies,Binders,1,16.81,0.1,15.13,5.88
ORD-02553,2024-11-16,Home Office,Volga,Office Supplies,Pens,1,5.13,0,5.13,2.31
ORD-01545,2024-11-17,Home Office,Volga,Office Supplies,Paper,3,15.62,0,46.86,21.09
ORD-01572,2024-11-17,Home Office,Volga,Technology,Accessories,7,136.29,0.1,858.63,114.49
ORD-01620,2024-11-17,Consumer,Central,Office Supplies,Pens,3,18.33,0.1,49.49,19.25
ORD-01684,2024-11-17,Consumer,South,Technology,Monitors,2,154.29,0.2,246.86,6.17
ORD-01748,2024-11-17,Home Office,Northwest,Office Supplies,Binders,7,10.58,0,74.06,33.33
ORD-01956,2024-11-17,Consumer,Central,Office Supplies,Pens,1,17.69,0,17.69,7.96
ORD-02651,2024-11-17,Corporate,Northwest,Technology,Accessories,3,16.02,0,48.06,10.57
ORD-00210,2024-11-18,Consumer,Volga,Office Supplies,Paper,3,36.96,0.1,99.79,38.81
ORD-00583,2024-11-18,Home Office,Northwest,Technology,Phones,4,747.35,0,2989.4,657.67
ORD-00589,2024-11-18,Consumer,Central,Furniture,Bookcases,5,193.84,0.1,872.28,193.84
ORD-00719,2024-11-18,Consumer,Northwest,Technology,Monitors,7,435.73,0.1,2745.1,366.01
ORD-01330,2024-11-18,Consumer,Siberia,Furniture,Storage,1,238.3,0.3,166.81,0.0
ORD-01405,2024-11-18,Consumer,South,Furniture,Chairs,8,364.59,0.3,2041.7,-0.0
ORD-01868,2024-11-18,Home Office,South,Furniture,Storage,6,77.01,0.1,415.85,92.41
ORD-01910,2024-11-18,Consumer,Central,Office Supplies,Art,8,13.44,0.2,86.02,26.88
ORD-02231,2024-11-18,Consumer,Central,Furniture,Tables,7,744.96,0.1,4693.25,1042.95
ORD-02659,2024-11-18,Corporate,South,Technology,Accessories,1,79.37,0.1,71.43,9.52
ORD-00641,2024-11-19,Corporate,Northwest,Technology,Phones,3,408.67,0.3,858.21,-98.08
ORD-01181,2024-11-19,Corporate,Volga,Furniture,Storage,2,180.13,0.3,252.18,-0.0
ORD-01387,2024-11-19,Corporate,Northwest,Technology,Laptops,7,1041.05,0.3,5101.14,-582.99
ORD-01638,2024-11-19,Home Office,Volga,Furniture,Bookcases,7,352.46,0.2,1973.78,246.73
ORD-01639,2024-11-19,Consumer,South,Technology,Monitors,6,385.72,0,2314.32,509.15
ORD-01667,2024-11-19,Corporate,Northwest,Office Supplies,Binders,1,12.04,0,12.04,5.42
ORD-02421,2024-11-19,Consumer,South,Technology,Phones,8,746.58,0,5972.64,1313.98
ORD-00341,2024-11-20,Corporate,Central,Office Supplies,Pens,3,6.02,0.1,16.25,6.32
ORD-00492,2024-11-20,Consumer,Volga,Office Supplies,Art,8,22.1,0.3,123.76,26.52
ORD-00541,2024-11-20,Consumer,Northwest,Office Supplies,Pens,2,2.25,0,4.5,2.02
ORD-00870,2024-11-20,Consumer,Volga,Technology,Monitors,2,232.22,0,464.44,102.18
ORD-01031,2024-11-20,Consumer,Siberia,Office Supplies,Binders,7,3.24,0.2,18.14,5.67
ORD-01479,2024-11-20,Corporate,Volga,Office Supplies,Binders,1,11.79,0.1,10.61,4.13
ORD-01610,2024-11-20,Consumer,Siberia,Technology,Laptops,7,1684.31,0.3,8253.12,-943.21
ORD-02012,2024-11-20,Consumer,South,Technology,Phones,7,707.52,0,4952.64,1089.58
ORD-02201,2024-11-20,Consumer,Central,Office Supplies,Pens,7,5.47,0,38.29,17.23
ORD-02975,2024-11-20,Consumer,Central,Furniture,Bookcases,5,149.29,0.1,671.8,149.29
ORD-02984,2024-11-20,Home Office,Central,Office Supplies,Paper,6,23.23,0,139.38,62.72
ORD-00906,2024-11-21,Home Office,Central,Office Supplies,Art,5,41.7,0.3,145.95,31.27
ORD-01268,2024-11-21,Consumer,Northwest,Technology,Accessories,7,136.23,0.1,858.25,114.43
ORD-01501,2024-11-21,Home Office,South,Office Supplies,Binders,1,13.53,0,13.53,6.09
ORD-01648,2024-11-21,Corporate,Central,Office Supplies,Paper,1,27.08,0.1,24.37,9.48
ORD-02149,2024-11-21,Consumer,Northwest,Office Supplies,Pens,1,9.91,0,9.91,4.46
ORD-02536,2024-11-21,Corporate,Central,Office Supplies,Paper,8,11.95,0,95.6,43.02
ORD-02598,2024-11-21,Consumer,South,Furniture,Storage,8,226.84,0,1814.72,544.42
ORD-02884,2024-11-21,Consumer,Northwest,Office Supplies,Art,5,48.95,0.1,220.28,85.67
ORD-00189,2024-11-22,Consumer,Central,Technology,Monitors,2,239.0,0,478.0,105.16
ORD-00230,2024-11-22,Consumer,Northwest,Office Supplies,Pens,3,6.26,0.2,15.02,4.69
ORD-00262,2024-11-22,Home Office,Central,Office Supplies,Art,4,58.32,0,233.28,104.98
ORD-00428,2024-11-22,Corporate,Central,Office Supplies,Binders,7,22.03,0.3,107.95,23.13
ORD-00623,2024-11-22,Corporate,Central,Furniture,Tables,5,693.94,0,3469.7,1040.91
ORD-00987,2024-11-22,Consumer,Northwest,Office Supplies,Art,1,58.77,0.1,52.89,20.57
ORD-01475,2024-11-22,Home Office,Central,Office Supplies,Pens,2,14.57,0.1,26.23,10.2
ORD-02181,2024-11-22,Corporate,Northwest,Office Supplies,Paper,2,31.11,0,62.22,28.0
ORD-02540,2024-11-22,Consumer,Siberia,Office Supplies,Binders,6,22.11,0.1,119.39,46.43
ORD-02576,2024-11-22,Corporate,Central,Office Supplies,Paper,2,34.76,0.3,48.66,10.42
ORD-02781,2024-11-22,Consumer,Central,Office Supplies,Binders,6,11.58,0.3,48.64,10.43
ORD-00242,2024-11-23,Corporate,South,Technology,Laptops,6,1258.6,0,7551.6,1661.35
ORD-00314,2024-11-23,Corporate,Central,Technology,Accessories,1,31.12,0,31.12,6.85
ORD-00625,2024-11-23,Home Office,Northwest,Technology,Accessories,2,78.04,0.2,124.86,3.12
ORD-00643,2024-11-23,Consumer,Central,Office Supplies,Pens,8,9.49,0.2,60.74,18.98
ORD-00676,2024-11-23,Home Office,Volga,Office Supplies,Pens,5,13.65,0.1,61.43,23.89
ORD-00738,2024-11-23,Corporate,South,Office Supplies,Binders,7,8.57,0,59.99,27.0
ORD-01491,2024-11-23,Consumer,Northwest,Technology,Laptops,4,1736.2,0.1,6250.32,833.38
ORD-02761,2024-11-23,Home Office,South,Office Supplies,Paper,6,15.5,0,93.0,41.85
ORD-02842,2024-11-23,Corporate,Northwest,Technology,Laptops,3,552.85,0,1658.55,364.88
ORD-00364,2024-11-24,Consumer,Northwest,Furniture,Chairs,4,123.9,0.3,346.92,0.0
ORD-00635,2024-11-24,Consumer,Northwest,Office Supplies,Binders,2,13.76,0.3,19.26,4.12
ORD-01549,2024-11-24,Consumer,Volga,Technology,Accessories,4,67.75,0.2,216.8,5.42
ORD-02066,2024-11-24,Consumer,South,Office Supplies,Pens,6,17.45,0.1,94.23,36.65
ORD-02230,2024-11-24,Consumer,Central,Office Supplies,Binders,6,22.06,0,132.36,59.56
ORD-02342,2024-11-24,Consumer,Central,Furniture,Storage,3,165.39,0,496.17,148.85
ORD-02475,2024-11-24,Home Office,Central,Technology,Accessories,3,108.16,0.1,292.03,38.94
ORD-02695,2024-11-24,Consumer,South,Technology,Laptops,5,1062.39,0,5311.95,1168.63
ORD-00049,2024-11-25,Home Office,Northwest,Furniture,Tables,8,753.08,0,6024.64,1807.39
ORD-00250,2024-11-25,Corporate,Northwest,Office Supplies,Art,5,56.3,0,281.5,126.67
ORD-01819,2024-11-25,Consumer,Central,Office Supplies,Pens,2,13.95,0,27.9,12.55
ORD-01990,2024-11-25,Home Office,South,Technology,Phones,2,886.59,0.1,1595.86,212.78
ORD-02037,2024-11-25,Corporate,Northwest,Furniture,Storage,5,211.89,0.2,847.56,105.95
ORD-02784,2024-11-25,Consumer,Central,Office Supplies,Art,2,48.46,0.3,67.84,14.53
ORD-00168,2024-11-26,Home Office,Northwest,Technology,Phones,5,584.04,0.1,2628.18,350.42
ORD-00520,2024-11-26,Consumer,Volga,Technology,Phones,2,770.88,0,1541.76,339.19
ORD-00640,2024-11-26,Corporate,Central,Technology,Accessories,7,124.56,0,871.92,191.82
ORD-00730,2024-11-26,Consumer,South,Office Supplies,Art,7,33.24,0.1,209.41,81.44
ORD-01067,2024-11-26,Consumer,Northwest,Furniture,Bookcases,7,220.74,0,1545.18,463.55
ORD-01682,2024-11-26,Consumer,Northwest,Technology,Phones,2,757.57,0,1515.14,333.33
ORD-02616,2024-11-26,Consumer,South,Office Supplies,Pens,1,18.08,0,18.08,8.14
ORD-00366,2024-11-27,Consumer,Central,Technology,Phones,6,710.8,0.2,3411.84,85.3
ORD-00392,2024-11-27,Corporate,Northwest,Furniture,Storage,2,78.78,0.3,110.29,-0.0
ORD-00693,2024-11-27,Home Office,Volga,Technology,Phones,2,675.61,0,1351.22,297.27
ORD-01555,2024-11-27,Corporate,Central,Furniture,Bookcases,4,488.38,0.3,1367.46,-0.0
ORD-02308,2024-11-27,Consumer,Central,Furniture,Chairs,3,130.49,0,391.47,117.44
ORD-02476,2024-11-27,Corporate,Central,Office Supplies,Paper,4,12.06,0,48.24,21.71
ORD-02596,2024-11-27,Consumer,South,Office Supplies,Binders,5,11.55,0,57.75,25.99
ORD-00019,2024-11-28,Corporate,Northwest,Technology,Laptops,8,917.72,0,7341.76,1615.19
ORD-00339,2024-11-28,Consumer,Siberia,Furniture,Bookcases,6,483.43,0.2,2320.46,290.05
ORD-00442,2024-11-28,Home Office,Northwest,Furniture,Chairs,7,336.3,0.3,1647.87,0.0
ORD-00530,2024-11-28,Consumer,Central,Technology,Accessories,3,139.08,0,417.24,91.79
ORD-01174,2024-11-28,Home Office,South,Office Supplies,Paper,1,13.14,0,13.14,5.91
ORD-01547,2024-11-28,Corporate,Central,Office Supplies,Art,2,34.7,0.1,62.46,24.29
ORD-01597,2024-11-28,Consumer,Volga,Technology,Monitors,4,497.77,0.1,1791.97,238.93
ORD-02604,2024-11-28,Home Office,Northwest,Technology,Laptops,1,1840.45,0,1840.45,404.9
ORD-00650,2024-11-29,Consumer,Central,Office Supplies,Pens,2,6.14,0,12.28,5.53
ORD-00890,2024-11-29,Corporate,Central,Technology,Laptops,8,1259.1,0,10072.8,2216.02
ORD-00931,2024-11-29,Home Office,Northwest,Technology,Monitors,2,312.08,0,624.16,137.32
ORD-00322,2024-11-30,Consumer,Volga,Technology,Phones,3,1149.2,0.3,2413.32,-275.81
ORD-00892,2024-11-30,Consumer,Siberia,Furniture,Storage,4,57.74,0.2,184.77,23.1
ORD-01347,2024-11-30,Consumer,Volga,Office Supplies,Binders,6,19.94,0.2,95.71,29.91
ORD-01592,2024-12-01,Consumer,South,Furniture,Bookcases,8,415.37,0,3322.96,996.89
ORD-02412,2024-12-01,Corporate,Siberia,Technology,Phones,1,560.63,0.2,448.5,11.21
ORD-02845,2024-12-01,Consumer,Northwest,Furniture,Tables,4,534.29,0,2137.16,641.15
ORD-00040,2024-12-02,Corporate,Siberia,Technology,Accessories,7,62.4,0.2,349.44,8.74
ORD-00151,2024-12-02,Consumer,Central,Office Supplies,Paper,7,27.61,0.1,173.94,67.64
ORD-00980,2024-12-02,Consumer,Central,Technology,Accessories,3,135.18,0.1,364.99,48.67
ORD-01086,2024-12-02,Consumer,Central,Furniture,Bookcases,2,457.47,0.1,823.45,182.99
ORD-01172,2024-12-02,Home Office,Central,Office Supplies,Art,4,41.16,0.1,148.18,57.63
ORD-01183,2024-12-02,Corporate,Siberia,Office Supplies,Pens,6,6.16,0.2,29.57,9.24
ORD-01361,2024-12-02,Consumer,Volga,Furniture,Tables,1,268.63,0,268.63,80.59
ORD-01742,2024-12-02,Consumer,Northwest,Furniture,Tables,4,797.17,0.3,2232.08,0.0
ORD-02028,2024-12-02,Consumer,Northwest,Furniture,Storage,2,197.85,0.3,276.99,0.0
ORD-02069,2024-12-02,Home Office,Northwest,Office Supplies,Pens,4,18.02,0.3,50.46,10.82
ORD-02197,2024-12-02,Consumer,Central,Office Supplies,Binders,2,21.61,0.1,38.9,15.13
ORD-02832,2024-12-02,Consumer,Volga,Office Supplies,Paper,2,19.65,0,39.3,17.68
ORD-02840,2024-12-02,Corporate,South,Technology,Laptops,6,950.12,0,5700.72,1254.16
ORD-00261,2024-12-03,Home Office,Central,Furniture,Tables,4,375.33,0.1,1351.19,300.27
ORD-01075,2024-12-03,Corporate,Volga,Furniture,Chairs,7,131.5,0.1,828.45,184.1
ORD-01153,2024-12-03,Home Office,Siberia,Office Supplies,Paper,2,13.25,0.3,18.55,3.97
ORD-01535,2024-12-03,Corporate,Siberia,Furniture,Storage,7,111.43,0.3,546.01,0.0
ORD-01931,2024-12-03,Consumer,Central,Office Supplies,Art,7,56.88,0,398.16,179.17
ORD-02592,2024-12-03,Consumer,Central,Technology,Phones,4,747.39,0.1,2690.6,358.74
ORD-02741,2024-12-03,Home Office,Siberia,Furniture,Chairs,3,384.16,0.1,1037.23,230.49
ORD-02920,2024-12-03,Corporate,Northwest,Furniture,Tables,8,315.42,0.1,2271.02,504.67
ORD-01714,2024-12-04,Corporate,Volga,Furniture,Tables,8,323.51,0,2588.08,776.42
ORD-01788,2024-12-04,Corporate,Volga,Office Supplies,Art,6,29.64,0.3,124.49,26.68
ORD-01846,2024-12-04,Corporate,Northwest,Technology,Phones,1,1015.59,0.1,914.03,121.87
ORD-01864,2024-12-04,Corporate,Northwest,Furniture,Chairs,4,228.08,0,912.32,273.7
ORD-02067,2024-12-04,Corporate,Central,Office Supplies,Art,7,58.12,0.3,284.79,61.03
ORD-02245,2024-12-04,Consumer,South,Furniture,Storage,3,283.95,0.3,596.29,-0.0
ORD-00248,2024-12-05,Home Office,Central,Office Supplies,Paper,1,36.32,0,36.32,16.34
ORD-00370,2024-12-05,Corporate,Siberia,Office Supplies,Paper,5,12.83,0.2,51.32,16.04
ORD-00653,2024-12-05,Home Office,Central,Technology,Monitors,3,340.12,0.3,714.25,-81.63
ORD-00808,2024-12-05,Corporate,Northwest,Furniture,Storage,7,60.3,0.1,379.89,84.42
ORD-00857,2024-12-05,Consumer,Central,Furniture,Storage,1,87.9,0,87.9,26.37
ORD-00894,2024-12-05,Consumer,Northwest,Furniture,Tables,1,312.5,0.2,250.0,31.25
ORD-00907,2024-12-05,Corporate,South,Technology,Phones,4,1115.97,0.3,3124.72,-357.11
ORD-01004,2024-12-05,Consumer,Central,Technology,Phones,4,878.17,0.3,2458.88,-281.01
ORD-01117,2024-12-05,Consumer,Northwest,Furniture,Bookcases,1,209.92,0.1,188.93,41.99
ORD-01418,2024-12-05,Home Office,Central,Technology,Monitors,7,210.4,0,1472.8,324.02
ORD-01487,2024-12-05,Consumer,Northwest,Office Supplies,Pens,4,16.07,0.2,51.42,16.07
ORD-02317,2024-12-05,Corporate,Siberia,Furniture,Tables,5,564.72,0,2823.6,847.08
ORD-00038,2024-12-06,Home Office,Volga,Furniture,Tables,2,350.1,0.1,630.18,140.04
ORD-00282,2024-12-06,Corporate,Central,Office Supplies,Art,2,36.59,0.1,65.86,25.61
ORD-00627,2024-12-06,Consumer,Siberia,Technology,Accessories,2,39.02,0.1,70.24,9.37
ORD-01160,2024-12-06,Consumer,Central,Technology,Accessories,4,62.21,0,248.84,54.74
ORD-01427,2024-12-06,Corporate,Central,Office Supplies,Binders,7,11.18,0,78.26,35.22
ORD-01630,2024-12-06,Consumer,South,Office Supplies,Pens,7,9.48,0,66.36,29.86
ORD-01810,2024-12-06,Corporate,Volga,Technology,Monitors,2,413.38,0,826.76,181.89
ORD-02042,2024-12-06,Corporate,Central,Office Supplies,Paper,8,26.8,0,214.4,96.48
ORD-02094,2024-12-06,Consumer,Volga,Furniture,Bookcases,5,367.74,0.1,1654.83,367.74
ORD-02356,2024-12-06,Corporate,Volga,Furniture,Storage,8,176.07,0.1,1267.7,281.71
ORD-02901,2024-12-06,Home Office,Volga,Technology,Accessories,4,92.52,0.3,259.06,-29.6
ORD-02998,2024-12-06,Home Office,Central,Technology,Laptops,7,1456.42,0.2,8155.95,203.9
ORD-01214,2024-12-07,Home Office,Northwest,Office Supplies,Paper,4,27.92,0,111.68,50.26
ORD-01321,2024-12-07,Consumer,Central,Technology,Laptops,5,1397.44,0.1,6288.48,838.46
ORD-01509,2024-12-07,Consumer,Northwest,Office Supplies,Art,8,45.44,0.1,327.17,127.23
ORD-01782,2024-12-07,Consumer,Northwest,Technology,Phones,6,377.41,0,2264.46,498.18
ORD-02160,2024-12-07,Consumer,Central,Furniture,Chairs,2,135.56,0.1,244.01,54.23
ORD-02328,2024-12-07,Consumer,Central,Furniture,Tables,2,863.53,0,1727.06,518.12
ORD-02880,2024-12-07,Consumer,Volga,Furniture,Tables,3,406.47,0,1219.41,365.82
ORD-00904,2024-12-08,Consumer,Central,Office Supplies,Binders,1,16.63,0,16.63,7.48
ORD-01297,2024-12-08,Corporate,Northwest,Office Supplies,Paper,7,18.42,0.1,116.05,45.13
ORD-01490,2024-12-08,Consumer,Central,Technology,Phones,8,594.49,0.1,4280.33,570.71
ORD-01741,2024-12-08,Corporate,Northwest,Office Supplies,Paper,2,6.68,0.1,12.02,4.67
ORD-00505,2024-12-09,Consumer,Central,Technology,Monitors,4,469.01,0,1876.04,412.73
ORD-00662,2024-12-09,Corporate,Central,Technology,Accessories,2,134.88,0.1,242.78,32.37
ORD-01878,2024-12-09,Consumer,Central,Furniture,Chairs,6,327.67,0.1,1769.42,393.21
ORD-02361,2024-12-09,Consumer,South,Furniture,Storage,8,188.88,0.1,1359.94,302.21
ORD-02685,2024-12-09,Consumer,Northwest,Technology,Accessories,3,135.24,0,405.72,89.26
